,chroma_stft,spectral_centroid,spectral_bandwidth,tonnets,te,ems,md,p
8985,0.9074102640151978,709.073166962234,1996.1942950675104,0.003914,0.9999816424030098,0.9901826903967016,-8.20114614778695,1.3244276447319596
8986,0.8766535520553589,966.3732344330743,2108.5527373272334,0.0016657,0.9999654324052798,0.9557240917752622,-9.045914902060376,1.3497676221723762
8987,0.904366672039032,592.3670686509016,1822.0331318718247,0.0027334,0.999978665568282,0.9924627820419546,-8.057607631908608,0.7051681377472936
8988,0.8521468043327332,956.8655424205526,2264.1564482129256,0.0026449999999999998,0.9999695006873528,0.9659723886110412,-8.52995284637532,2.1556948719051294
8989,0.8919731378555298,800.2363581378661,2099.1096159574768,0.006331399999999999,0.9999680934948332,0.992251881704482,-8.498550977250192,2.3261576721257464
8990,0.2362163662910461,3261.2045487204405,3594.5882642322053,0.0006793999999999999,0.9993150864790132,0.9835018565315508,-9.518998248287307,185.18429828260383
8991,0.3818383514881134,2747.872718111696,3402.468104828455,0.0033826,0.9996177038363592,0.9431428258411201,-9.473055662061784,108.61695715695755
8992,0.4889961183071137,2604.969611551113,3140.369365976317,-0.003467,0.9997033372425036,0.9550408567671346,-9.982870678570745,70.62636196962029
8993,0.5653606653213501,2447.436343700657,3025.3769243136157,-0.003568,0.9996654618344172,0.9420167561479248,-10.234777694517673,19.119404458021243
8994,0.6007656455039978,2310.1755811510943,3021.7253925870405,-0.002518,0.999788954766604,0.9462894610107979,-9.748343100419044,51.64392842948502
8995,0.5853146910667419,2286.8233083366363,3007.590356602293,-0.002093,0.9997919387062448,0.9468633334637891,-9.808618229191907,50.349068755376216
8996,0.6172417998313904,2132.1754532186146,2925.191950473777,-0.002291,0.9997781105385996,0.940311248805998,-9.761025036995605,53.16376955766283
8997,0.6837711334228516,1996.2353357176005,2931.7634543192744,-0.002634,0.9998586428846642,0.9397868388497146,-9.596567761952286,35.077874255892574
8998,0.6263697147369385,1996.6549083567334,2865.366772089889,-0.003629,0.999832804710408,0.9418949306111372,-9.703603383235444,35.82363418315497
8999,0.6323471665382385,2073.131669633232,2913.2581814040273,-0.0033079999999999997,0.9998453300997832,0.9397416256632416,-9.60911035329752,32.63241073351068
9000,0.7193136811256409,1867.4402414862689,2845.767610439173,-0.002849,0.9998513611350358,0.9429089655552576,-9.668338591046323,31.92495572576852
9001,0.6610233187675476,2062.100963879848,2890.7110634115706,-0.002584,0.9998503164786904,0.9432122119874168,-9.662993269375468,29.019160599139827
9002,0.791792094707489,1638.8072707040262,2724.3678916572953,-0.001484,0.9998983734292222,0.9438323843939896,-9.405589146019855,22.69456982272872
9003,0.8174013495445251,1507.377306151685,2646.612426759964,-0.002132,0.9999448575489004,0.9440212023127268,-9.307692950687812,11.670517020955126
9004,0.6690666079521179,1401.2405557880204,2377.321360783495,-0.004664,0.9997963915633904,0.944179174541514,-9.471121892077694,33.846276819418065
9005,0.6833043694496155,1537.198797383749,2502.333795910029,-0.005876,0.9998221121729832,0.9459898067173428,-9.380647017590118,28.970080241244542
9006,0.7361767888069153,1392.159908982005,2437.5904624952677,-0.005492,0.9998849611256156,0.9446328678764364,-9.451247458686993,21.43100744113525
9007,0.8167867064476013,1340.833462472375,2442.363913637549,-0.005855,0.999907686688932,0.9436128675587538,-9.279870097274848,16.886730484825776
9008,0.7362067699432373,1554.8409206519675,2591.439034779674,0.0009055,0.9999182417027664,0.9438089924965928,-9.035937969717589,15.121996084562134
9009,0.8622077107429504,1291.9883795543146,2428.851405205828,-0.000992,0.9999406511002902,0.9460862602959742,-8.900577041881926,12.980180221513915
9010,0.8386173248291016,1280.6817481408466,2419.5594057047697,0.0020876,0.9999259371528728,0.9450041175677509,-9.051994004477313,15.892939272127686
9011,0.7638775110244751,1555.3788512235749,2585.380408809518,-0.0026100000000000003,0.9999267446662284,0.94313477253534,-9.009450552494872,15.209305958688585
9012,0.8564171195030212,1158.9129831399355,2326.40428721538,0.0010299,0.9999552811614872,0.9480067597122019,-8.904202716056806,10.729734874485962
9013,0.7944038510322571,1557.994378236709,2617.2677671525234,0.002482,0.9999470387148316,0.9534291139238829,-9.050216089351048,13.440469447463515
9014,0.8663331270217896,1299.6458987593655,2412.7392394597086,0.00045430000000000004,0.9999362120431028,0.944940070868836,-9.02538652221752,15.336689101747202
9015,0.8487770557403564,1342.6177857386494,2445.079051745605,-0.001466,0.9999498280904464,0.9586927208171064,-8.739894896063921,10.613246401203849
9016,0.837940514087677,1280.2192346677914,2367.023886135017,-7.754078,0.99994954050135,0.9612840022040704,-8.657726023748037,9.42405544778038
9017,0.8351700305938721,1254.5959995843207,2372.8700653479946,0.0005003999999999999,0.9999548491265546,0.9517777253840396,-8.718175887083973,9.91583974033328
9018,0.8448517322540283,1186.9647843160467,2313.1794791884518,0.0003412,0.999963765347492,0.9549348933156117,-8.570654696914179,7.565875544853454
9019,0.8518042564392091,1036.8400356597588,2190.515134448509,0.003743,0.9999571854609004,0.9605301439015004,-8.490886580710384,8.605482426489287
9020,0.8589543700218201,950.4967165565644,2112.4767343603967,0.0025048,0.9999588017691504,0.9559474853375056,-8.55463893261787,7.838425938182054
9021,0.839094340801239,1170.8981774403453,2292.580114010451,-0.00011200000000000001,0.9999613366916054,0.9630403776296113,-8.404901605185872,5.563388495418238
9022,0.8480956554412842,1127.6797611421005,2250.349048199764,0.0025272,0.9999608816045822,0.9542165064831788,-8.526466988893844,7.786650559229613
9023,0.8518672585487366,1103.7212985716712,2223.2153038966294,0.0033361,0.9999629389191642,0.9513253443885944,-8.55664130352072,6.926538363348807
9024,0.8323673605918884,1129.6625062424914,2225.7985782352885,0.0019571,0.9999640285255096,0.951615509308114,-8.451656364176246,7.039998237299932
9025,0.8623377084732056,926.8571831212423,2090.324794026681,0.0011722999999999998,0.9999645092436796,0.9494428258980532,-8.411168076743243,8.44217200306638
9026,0.8660284280776978,956.0033112553688,2090.928607540722,0.0012312000000000002,0.9999691889116308,0.9514586699322318,-8.371597074546507,6.685232168166268
9027,0.8715071678161621,1013.4529260997259,2133.6019223445446,0.0014479,0.9999615293939321,0.9521595144354676,-8.413141488397185,7.1021583747022206
9028,0.8595750331878662,1032.9034639362933,2148.404675450341,0.0031346,0.9999625762518436,0.9514642272407076,-8.418909160193527,7.032773194905647
9029,0.5504205822944641,2289.4048302557912,2952.103809256995,-0.0058460000000000005,0.999761968678098,0.9501552663677691,-9.890919478891007,51.16791864025849
9030,0.7387268543243408,1537.383165838383,2575.9315457456146,0.0003607,0.9999047954152878,0.9559969898494916,-8.936556050245132,18.00772267672343
9031,0.7163020968437195,1428.05448846107,2433.963743680132,0.002124,0.9999214724940452,0.9596873952987752,-8.680659156784175,18.95318614031352
9032,0.8193959593772888,1101.4124149240877,2200.4519160330806,0.004934399999999999,0.9999522325080238,0.9701934403972464,-8.200158077821452,11.923264644098785
9033,0.8146459460258484,1126.0688232818395,2186.050782199747,0.0021254,0.9999520329453822,0.9862847791597684,-8.22287291017712,9.535963640224077
9034,0.9037058353424072,632.9030825023083,1801.6879182664675,0.0008337999999999999,0.9999780579537344,0.991022824589672,-7.784371208657871,0.8883397465966896
9035,0.906005859375,655.8674493397748,1894.1865980948223,0.0022128,0.9999835137329576,0.9506010760361532,-7.924941210731504,0.8917282987930222
9036,0.907520830631256,617.0849065086237,1870.3302153737961,0.0030496,0.999985592199742,0.9662718028772651,-8.098876083258757,0.7450721448542266
9037,0.9069663882255554,675.9666623114027,1953.31539526904,0.0017832,0.9999853772719772,0.902364302792432,-8.221264711151788,0.8029787797511199
9038,0.9102531671524048,771.9559768871579,2077.929502242229,0.0017715999999999997,0.9999830679849144,0.9682807445341216,-8.475252425152865,0.9622553331624336
9039,0.8778291344642639,1118.7029101078488,2445.6816708443785,0.0040564,0.999903895875067,0.985618857027566,-8.932840591112113,20.898643352044704
